code_module,gender_bin,disability_bin,age_numeric,edu_numeric,imd_numeric,num_of_prev_attempts,studied_credits,days_to_start,registered_early,at_risk,avg_score,num_submitted,num_failed,submission_rate,avg_tma_score,avg_cma_score,avg_days_late,total_clicks,active_days,avg_clicks_per_day,quiz_clicks,forumng_clicks,resource_clicks,clicked_before_start,module_total_assessments
FFF,1,0,0,2,10.0,0,180,133.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
BBB,0,0,0,2,40.0,2,90,58.0,1,1,87.5,2.0,0.0,0.16666666666666666,75.0,100.0,2.5,102.0,6.0,17.0,13.0,46.0,13.0,0.0,12
FFF,1,0,0,3,40.0,0,60,72.0,1,0,80.58333333333333,12.0,0.0,0.9230769230769231,81.8,79.71428571428571,-61.416666666666664,6946.0,231.0,30.07,663.0,1891.0,41.0,1.0,13
BBB,0,0,0,1,90.0,0,120,43.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
DDD,0,0,1,2,40.0,0,120,102.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
DDD,0,0,1,1,60.0,0,60,197.0,1,1,37.666666666666664,3.0,1.0,0.42857142857142855,37.666666666666664,0.0,-1.3333333333333333,244.0,25.0,9.76,0.0,17.0,18.0,1.0,7
EEE,1,0,0,2,50.0,0,60,52.0,1,0,48.0,12.0,3.0,1.0,56.875,30.25,0.75,2561.0,79.0,32.42,935.0,139.0,52.0,1.0,5
CCC,0,0,0,1,40.0,0,30,85.0,1,1,85.35,20.0,0.0,1.0,84.66666666666667,85.9090909090909,-13.7,3919.0,151.0,25.95,1476.0,249.0,62.0,1.0,10
FFF,1,0,0,1,0.0,0,60,136.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
CCC,1,0,0,2,30.0,0,90,45.0,1,1,57.0,2.0,1.0,0.2,57.0,0.0,0.0,36.0,5.0,7.2,1.0,6.0,4.0,0.0,10
GGG,1,0,0,2,10.0,0,30,77.0,1,0,82.88888888888889,9.0,0.0,0.9,82.0,83.33333333333333,-50.22222222222222,1007.0,92.0,10.95,172.0,104.0,72.0,1.0,10
DDD,1,1,0,1,60.0,0,120,120.0,1,1,42.0,7.0,3.0,1.0,45.333333333333336,0.0,-1.0,662.0,96.0,6.9,0.0,285.0,23.0,1.0,7
EEE,1,0,1,2,70.0,0,60,17.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
DDD,1,0,1,1,80.0,0,60,120.0,1,0,79.28571428571429,7.0,0.0,1.0,79.5,0.0,-12.857142857142858,6066.0,256.0,23.7,0.0,2035.0,313.0,1.0,7
CCC,0,0,1,2,80.0,0,90,39.0,1,0,81.71428571428571,21.0,0.0,1.0,84.11111111111111,79.72727272727273,-18.3,6446.0,147.0,43.85,1403.0,455.0,141.0,1.0,10
EEE,1,0,1,2,70.0,0,120,178.0,1,0,98.3076923076923,13.0,0.0,1.0,97.75,99.0,-3.75,13824.0,217.0,63.71,2356.0,5371.0,165.0,1.0,5
CCC,1,0,1,3,80.0,0,120,23.0,0,1,84.66666666666667,9.0,0.0,0.9,82.33333333333333,89.33333333333333,2.3333333333333335,661.0,46.0,14.37,341.0,15.0,39.0,1.0,10
DDD,1,0,0,1,40.0,1,240,57.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,15.0,0.0,0.0,7.0,1.0,7
DDD,1,0,0,1,30.0,0,180,52.0,1,1,53.0,7.0,1.0,1.0,51.833333333333336,0.0,-0.8571428571428571,900.0,106.0,8.49,0.0,205.0,65.0,1.0,7
BBB,0,0,0,2,50.0,0,60,44.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
FFF,0,0,0,2,10.0,0,60,64.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,4.0,30.5,1.0,16.0,1.0,0.0,13
EEE,1,0,0,3,80.0,0,90,25.0,0,0,81.5,4.0,0.0,0.8,81.5,0.0,-0.5,2013.0,110.0,18.3,161.0,567.0,22.0,0.0,5
DDD,1,0,0,1,0.0,0,60,136.0,1,0,38.142857142857146,7.0,4.0,1.0,36.0,0.0,-0.14285714285714285,4400.0,152.0,28.95,0.0,710.0,257.0,1.0,7
FFF,1,0,1,1,50.0,0,120,46.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,12.0,13.92,29.0,67.0,2.0,1.0,13
EEE,0,0,1,2,80.0,0,30,93.0,1,0,95.5,4.0,0.0,0.8,95.5,0.0,-2.25,5137.0,135.0,38.05,217.0,2042.0,24.0,1.0,5
BBB,0,0,0,2,80.0,0,60,32.0,1,0,81.0,5.0,0.0,0.8333333333333334,81.0,0.0,-0.8,306.0,21.0,14.57,0.0,6.0,13.0,1.0,6
FFF,1,0,1,2,60.0,1,60,74.0,1,1,77.47058823529412,17.0,0.0,1.0,79.57142857142857,76.0,-85.58823529411765,2795.0,70.0,39.93,642.0,377.0,24.0,1.0,13
EEE,1,0,1,3,60.0,0,30,44.0,1,0,93.75,4.0,0.0,0.8,93.75,0.0,-1.5,2728.0,139.0,19.63,153.0,340.0,15.0,1.0,5
BBB,0,0,1,2,30.0,0,60,18.0,0,0,82.81818181818181,11.0,0.0,0.9166666666666666,78.5,88.0,1.3636363636363635,2396.0,156.0,15.36,267.0,1415.0,42.0,1.0,12
CCC,0,0,0,2,70.0,0,30,79.0,1,1,83.0,2.0,0.0,0.2,0.0,83.0,2.5,696.0,25.0,27.84,444.0,15.0,10.0,1.0,10
BBB,1,0,0,2,10.0,0,60,142.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
DDD,1,1,0,2,40.0,0,240,-2.0,0,0,70.14285714285714,7.0,0.0,1.0,74.0,0.0,-4.0,601.0,71.0,8.46,0.0,76.0,28.0,0.0,7
GGG,0,0,1,1,80.0,0,30,23.0,0,0,81.25,8.0,0.0,0.8,63.333333333333336,92.0,-32.125,666.0,41.0,16.24,164.0,21.0,13.0,1.0,10
DDD,1,0,0,1,60.0,0,120,42.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,10.0,13.5,0.0,14.0,5.0,1.0,7
GGG,0,0,0,1,70.0,0,30,12.0,0,0,86.77777777777777,9.0,0.0,0.9,87.0,86.66666666666667,-40.666666666666664,489.0,25.0,19.56,116.0,22.0,14.0,0.0,10
CCC,0,0,1,2,60.0,0,90,46.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,10
DDD,0,0,0,3,60.0,0,60,22.0,0,1,57.25,4.0,0.0,0.5714285714285714,57.25,0.0,0.0,326.0,41.0,7.95,0.0,41.0,26.0,0.0,7
FFF,1,0,0,2,60.0,0,90,67.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,6.67,0.0,10.0,0.0,1.0,13
FFF,1,0,0,1,0.0,0,60,149.0,1,0,74.41666666666667,12.0,0.0,0.9230769230769231,81.0,69.71428571428571,-13.166666666666666,2420.0,66.0,36.67,625.0,98.0,34.0,1.0,13
GGG,0,0,0,1,30.0,0,30,129.0,1,0,74.28571428571429,7.0,0.0,0.7,66.66666666666667,80.0,-26.714285714285715,392.0,34.0,11.53,97.0,9.0,40.0,1.0,10
BBB,0,0,1,1,10.0,0,120,79.0,1,1,49.63636363636363,11.0,5.0,0.9166666666666666,34.333333333333336,68.0,0.45454545454545453,171.0,56.0,3.05,64.0,0.0,5.0,1.0,12
BBB,0,0,1,1,20.0,0,60,50.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
BBB,0,0,0,1,80.0,0,120,162.0,1,0,62.4,5.0,0.0,0.8333333333333334,62.4,0.0,1.0,472.0,52.0,9.08,87.0,73.0,29.0,1.0,6
BBB,0,0,0,1,10.0,0,60,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,5.0,0.0,0.0,4.0,0.0,12
BBB,0,0,0,1,10.0,1,60,51.0,1,1,80.0,4.0,0.0,0.3333333333333333,73.33333333333333,100.0,1.75,137.0,23.0,5.96,17.0,54.0,4.0,1.0,12
CCC,1,0,0,2,60.0,0,60,25.0,0,0,93.33333333333333,9.0,0.0,0.9,92.75,92.75,-2.625,1263.0,71.0,17.79,920.0,34.0,45.0,1.0,10
BBB,0,0,0,2,30.0,0,60,289.0,1,1,75.6,10.0,0.0,0.8333333333333334,71.2,80.0,2.2,492.0,42.0,11.71,74.0,157.0,23.0,1.0,12
BBB,0,0,0,3,30.0,0,60,114.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
DDD,1,0,1,3,40.0,0,60,77.0,1,0,84.92857142857143,14.0,0.0,1.0,82.83333333333333,90.0,-0.21428571428571427,2383.0,117.0,20.37,0.0,224.0,235.0,1.0,14
DDD,0,0,1,3,40.0,0,60,107.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,5.0,12.6,0.0,7.0,3.0,1.0,14
BBB,0,1,1,1,0.0,2,60,30.0,0,1,41.25,4.0,1.0,0.6666666666666666,41.666666666666664,40.0,1.25,337.0,24.0,14.04,13.0,194.0,7.0,1.0,6
DDD,0,0,0,1,50.0,1,120,43.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,5.0,30.6,0.0,2.0,22.0,1.0,7
BBB,0,0,1,1,0.0,0,60,63.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
CCC,1,0,0,0,20.0,0,30,29.0,0,0,60.473684210526315,19.0,4.0,1.0,65.14285714285714,59.2,0.7777777777777778,9642.0,209.0,46.13,1123.0,903.0,78.0,1.0,10
DDD,1,0,0,1,30.0,0,60,191.0,1,1,82.0,2.0,0.0,0.2857142857142857,82.0,0.0,9.0,1237.0,59.0,20.97,0.0,391.0,35.0,1.0,7
BBB,1,0,1,1,60.0,0,60,30.0,0,0,86.63636363636364,11.0,0.0,0.9166666666666666,78.83333333333333,96.0,0.0,662.0,40.0,16.55,94.0,296.0,45.0,1.0,12
BBB,0,0,0,2,60.0,0,60,43.0,1,0,83.55555555555556,9.0,0.0,0.75,78.4,90.0,1.7777777777777777,1234.0,62.0,19.9,61.0,870.0,48.0,1.0,12
EEE,1,0,0,2,60.0,0,30,43.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
DDD,0,1,1,1,90.0,1,120,114.0,1,1,65.4,5.0,1.0,0.7142857142857143,73.5,0.0,3.0,1440.0,102.0,14.12,0.0,304.0,79.0,1.0,7
FFF,0,0,0,2,30.0,0,60,23.0,0,0,75.25,12.0,0.0,0.9230769230769231,80.0,71.85714285714286,-65.41666666666667,3055.0,95.0,32.16,1207.0,576.0,21.0,1.0,13
AAA,0,0,0,2,50.0,0,60,74.0,1,0,76.0,5.0,0.0,0.8333333333333334,76.0,0.0,10.0,1868.0,56.0,33.36,0.0,252.0,10.0,1.0,6
EEE,0,0,0,2,60.0,0,60,31.0,1,0,92.25,4.0,0.0,0.8,92.25,0.0,-2.25,1867.0,101.0,18.49,166.0,36.0,7.0,1.0,5
CCC,1,0,0,2,30.0,0,60,102.0,1,0,69.08333333333333,12.0,0.0,1.0,72.5,74.75,0.09090909090909091,2296.0,154.0,14.91,460.0,464.0,64.0,1.0,10
EEE,1,0,1,1,70.0,0,90,30.0,0,0,76.3,10.0,0.0,1.0,83.8,72.5,1.1111111111111112,7070.0,187.0,37.81,2052.0,396.0,197.0,1.0,5
BBB,0,0,1,3,40.0,0,60,45.0,1,1,100.0,1.0,0.0,0.16666666666666666,100.0,0.0,-2.0,427.0,4.0,106.75,0.0,10.0,13.0,1.0,6
BBB,0,0,0,2,40.0,0,60,73.0,1,0,81.4,5.0,0.0,0.8333333333333334,81.4,0.0,-2.8,30.0,9.0,3.33,0.0,0.0,1.0,1.0,6
FFF,1,0,0,1,20.0,0,120,25.0,0,0,83.5,12.0,0.0,0.9230769230769231,83.8,83.28571428571429,-59.333333333333336,4049.0,134.0,30.22,766.0,786.0,29.0,1.0,13
BBB,0,0,1,1,60.0,0,60,66.0,1,1,79.0,1.0,0.0,0.08333333333333333,79.0,0.0,-3.0,756.0,22.0,34.36,5.0,424.0,41.0,1.0,12
FFF,1,0,0,2,60.0,0,180,57.0,1,0,58.833333333333336,12.0,1.0,0.9230769230769231,52.4,63.42857142857143,-7.583333333333333,1977.0,66.0,29.95,775.0,85.0,12.0,0.0,13
FFF,1,0,0,1,80.0,0,60,28.0,0,1,60.0,1.0,0.0,0.07692307692307693,60.0,0.0,0.0,155.0,12.0,12.92,17.0,9.0,11.0,1.0,13
BBB,0,0,0,1,90.0,0,120,176.0,1,1,84.6,10.0,0.0,0.8333333333333334,74.33333333333333,100.0,0.9,420.0,44.0,9.55,58.0,52.0,56.0,1.0,12
GGG,0,0,0,1,70.0,0,30,59.0,1,0,85.0,7.0,0.0,0.7,78.33333333333333,90.0,-45.714285714285715,474.0,19.0,24.95,80.0,91.0,8.0,0.0,10
BBB,0,0,0,1,0.0,0,60,51.0,1,0,54.4,5.0,1.0,0.8333333333333334,54.4,0.0,-5.6,4929.0,239.0,20.62,142.0,1928.0,78.0,1.0,6
EEE,1,0,1,1,50.0,0,90,185.0,1,0,52.5,8.0,3.0,1.0,58.333333333333336,35.0,1.75,1056.0,62.0,17.03,352.0,87.0,58.0,0.0,5
FFF,1,1,0,2,80.0,0,150,43.0,1,0,81.66666666666667,12.0,0.0,0.9230769230769231,83.8,80.14285714285714,-56.916666666666664,3716.0,183.0,20.31,658.0,724.0,40.0,1.0,13
FFF,1,0,0,2,60.0,0,60,92.0,1,0,65.76923076923077,13.0,0.0,1.0,57.4,71.0,-13.307692307692308,4877.0,181.0,26.94,1200.0,404.0,42.0,1.0,13
FFF,1,0,1,2,10.0,1,120,23.0,0,0,64.91666666666667,12.0,1.0,0.9230769230769231,60.2,68.28571428571429,-83.75,4436.0,106.0,41.85,915.0,1259.0,427.0,1.0,13
DDD,1,0,0,3,80.0,0,60,29.0,0,0,86.42857142857143,7.0,0.0,1.0,84.83333333333333,0.0,-2.0,506.0,68.0,7.44,0.0,76.0,19.0,1.0,7
DDD,1,0,0,2,10.0,0,90,17.0,0,1,45.57142857142857,7.0,2.0,1.0,48.0,0.0,4.333333333333333,404.0,28.0,14.43,0.0,1.0,16.0,0.0,7
FFF,0,0,0,2,40.0,0,120,92.0,1,0,70.1,10.0,1.0,0.7692307692307693,64.8,75.4,-59.4,1746.0,103.0,16.95,402.0,40.0,51.0,1.0,13
BBB,0,0,0,2,70.0,0,60,30.0,0,0,68.6,5.0,0.0,0.8333333333333334,68.6,0.0,8.0,262.0,11.0,23.82,1.0,0.0,21.0,0.0,6
BBB,0,0,1,2,30.0,0,120,150.0,1,0,79.27272727272727,11.0,0.0,0.9166666666666666,78.66666666666667,80.0,0.5454545454545454,628.0,60.0,10.47,79.0,236.0,43.0,1.0,12
DDD,1,0,1,3,10.0,0,120,208.0,1,0,74.84615384615384,13.0,0.0,0.9285714285714286,79.16666666666667,73.33333333333333,-2.3076923076923075,3796.0,177.0,21.45,0.0,697.0,146.0,1.0,14
FFF,1,1,1,1,50.0,0,120,195.0,1,0,75.72727272727273,11.0,0.0,0.8461538461538461,78.0,74.42857142857143,-44.0,3509.0,81.0,43.32,927.0,576.0,32.0,1.0,13
CCC,1,0,1,1,10.0,0,115,58.0,1,1,51.8,5.0,2.0,0.5,54.333333333333336,48.0,2.6,330.0,43.0,7.67,118.0,97.0,13.0,0.0,10
GGG,1,0,0,2,70.0,0,30,106.0,1,0,83.88888888888889,9.0,0.0,0.9,71.66666666666667,90.0,-45.888888888888886,923.0,47.0,19.64,110.0,227.0,68.0,1.0,10
BBB,0,0,1,2,20.0,0,60,129.0,1,0,55.0,5.0,1.0,0.8333333333333334,55.0,0.0,-2.8,1151.0,28.0,41.11,152.0,41.0,29.0,1.0,6
GGG,0,0,0,1,80.0,0,30,50.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,2.0,0.0,10
BBB,0,1,0,2,60.0,0,120,221.0,1,0,84.81818181818181,11.0,0.0,0.9166666666666666,75.5,96.0,1.6363636363636365,420.0,36.0,11.67,89.0,75.0,88.0,1.0,12
FFF,1,0,0,1,0.0,0,60,28.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
BBB,0,0,1,3,40.0,0,60,-5.0,0,0,79.54545454545455,11.0,0.0,0.9166666666666666,75.83333333333333,84.0,0.6363636363636364,3449.0,87.0,39.64,163.0,2658.0,46.0,0.0,12
FFF,1,0,1,3,80.0,0,60,32.0,1,0,85.36363636363636,11.0,0.0,0.8461538461538461,78.75,89.14285714285714,-74.45454545454545,3494.0,113.0,30.92,581.0,451.0,35.0,1.0,13
FFF,1,0,0,2,60.0,0,60,57.0,1,0,65.0,12.0,0.0,0.9230769230769231,63.0,66.42857142857143,-14.333333333333334,1272.0,34.0,37.41,652.0,13.0,13.0,0.0,13
FFF,0,0,0,3,60.0,0,60,37.0,1,1,63.333333333333336,3.0,0.0,0.23076923076923078,63.333333333333336,0.0,3.3333333333333335,855.0,46.0,18.59,34.0,72.0,16.0,1.0,13
FFF,1,0,0,1,70.0,0,90,58.0,1,0,85.08333333333333,12.0,0.0,0.9230769230769231,78.2,90.0,-59.083333333333336,2521.0,106.0,23.78,539.0,48.0,22.0,1.0,13
DDD,1,0,0,2,90.0,0,180,25.0,0,1,43.75,4.0,2.0,0.2857142857142857,47.0,40.5,3.5,833.0,49.0,17.0,0.0,291.0,19.0,1.0,14
GGG,1,0,1,1,30.0,0,30,108.0,1,1,67.0,5.0,0.0,0.5,55.0,70.0,-14.8,354.0,19.0,18.63,184.0,0.0,5.0,0.0,10
FFF,1,0,0,2,0.0,0,60,16.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.25,0.0,0.0,0.0,1.0,13
CCC,1,0,0,2,50.0,0,60,90.0,1,0,93.83333333333333,6.0,0.0,0.6,84.0,96.75,3.2,1206.0,65.0,18.55,565.0,213.0,53.0,1.0,10
BBB,0,0,0,2,10.0,0,60,57.0,1,0,89.8,5.0,0.0,0.8333333333333334,89.8,0.0,-4.0,417.0,52.0,8.02,36.0,34.0,16.0,1.0,6
DDD,1,0,1,1,30.0,0,60,65.0,1,0,76.71428571428571,7.0,0.0,1.0,80.66666666666667,0.0,-1.8333333333333333,1405.0,125.0,11.24,0.0,470.0,98.0,1.0,7
DDD,0,1,0,2,90.0,0,60,34.0,1,1,74.0,1.0,0.0,0.14285714285714285,74.0,0.0,0.0,171.0,12.0,14.25,0.0,40.0,5.0,1.0,7
FFF,1,0,0,3,10.0,1,180,140.0,1,0,69.5,12.0,0.0,0.9230769230769231,62.6,74.42857142857143,-3.5833333333333335,2142.0,105.0,20.4,810.0,90.0,36.0,1.0,13
BBB,0,0,1,2,40.0,0,60,80.0,1,0,58.0,11.0,1.0,0.9166666666666666,63.0,52.0,2.0,399.0,34.0,11.74,82.0,28.0,54.0,1.0,12
FFF,1,0,0,2,20.0,0,60,195.0,1,0,77.23809523809524,21.0,1.0,1.0,81.0,79.36363636363636,-29.3,3610.0,109.0,33.12,1545.0,519.0,44.0,1.0,13
FFF,1,0,1,2,70.0,0,120,32.0,1,0,84.25,12.0,1.0,0.9230769230769231,73.4,92.0,-28.666666666666668,2089.0,76.0,27.49,453.0,155.0,28.0,0.0,13
FFF,1,0,1,3,10.0,0,120,28.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
EEE,1,0,0,1,90.0,0,60,29.0,0,0,86.25,4.0,0.0,0.8,86.25,0.0,-1.25,1896.0,101.0,18.77,146.0,122.0,20.0,1.0,5
GGG,1,0,1,1,0.0,0,30,12.0,0,0,87.0,9.0,0.0,0.9,61.0,100.0,-40.0,867.0,40.0,21.68,154.0,34.0,22.0,0.0,10
FFF,1,0,0,1,80.0,0,60,196.0,1,0,70.41666666666667,12.0,0.0,0.9230769230769231,69.6,71.0,-15.5,1729.0,48.0,36.02,653.0,184.0,32.0,1.0,13
EEE,0,0,1,3,90.0,0,30,59.0,1,0,92.25,4.0,0.0,0.8,92.25,0.0,-2.5,2378.0,120.0,19.82,173.0,336.0,44.0,1.0,5
BBB,0,1,0,2,40.0,0,60,71.0,1,1,77.33333333333333,3.0,0.0,0.5,77.33333333333333,0.0,0.3333333333333333,450.0,36.0,12.5,19.0,176.0,23.0,1.0,6
DDD,1,0,0,3,20.0,1,60,87.0,1,1,67.66666666666667,3.0,0.0,0.42857142857142855,67.66666666666667,0.0,0.0,801.0,43.0,18.63,0.0,256.0,38.0,1.0,7
DDD,1,0,0,2,60.0,1,120,12.0,0,0,96.0,10.0,0.0,1.0,98.0,89.0,6.1,1423.0,99.0,14.37,260.0,331.0,76.0,1.0,7
DDD,0,0,0,2,60.0,0,60,5.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,8.0,18.5,0.0,26.0,7.0,1.0,14
FFF,1,0,0,1,0.0,0,120,36.0,1,0,81.3,10.0,0.0,0.7692307692307693,81.0,81.5,-93.6,2882.0,104.0,27.71,643.0,647.0,30.0,1.0,13
GGG,0,1,0,2,20.0,0,30,109.0,1,0,85.88888888888889,9.0,0.0,0.9,84.33333333333333,86.66666666666667,-26.11111111111111,1120.0,51.0,21.96,163.0,68.0,27.0,0.0,10
AAA,0,0,0,2,90.0,0,120,29.0,0,0,72.4,5.0,0.0,0.8333333333333334,72.4,0.0,2.6,1428.0,105.0,13.6,0.0,428.0,16.0,1.0,6
GGG,0,0,0,1,70.0,0,30,22.0,0,0,93.22222222222223,9.0,0.0,0.9,86.33333333333333,96.66666666666667,-34.44444444444444,702.0,36.0,19.5,102.0,123.0,25.0,1.0,10
GGG,0,0,1,1,70.0,0,30,2.0,0,1,55.0,1.0,0.0,0.1,55.0,0.0,19.0,406.0,8.0,50.75,0.0,0.0,7.0,1.0,10
BBB,1,0,0,2,30.0,0,60,53.0,1,1,78.57142857142857,7.0,0.0,0.5833333333333334,67.5,93.33333333333333,5.0,342.0,37.0,9.24,56.0,48.0,73.0,0.0,12
DDD,0,0,0,3,10.0,0,135,145.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
BBB,1,0,0,2,50.0,0,60,85.0,1,1,80.33333333333333,3.0,0.0,0.25,70.5,100.0,-1.6666666666666667,266.0,16.0,16.62,23.0,132.0,12.0,1.0,12
BBB,1,0,0,2,30.0,0,60,129.0,1,0,92.36363636363636,11.0,0.0,0.9166666666666666,86.0,100.0,0.0,930.0,70.0,13.29,98.0,446.0,28.0,1.0,12
AAA,0,0,0,3,90.0,0,60,93.0,1,0,51.8,5.0,0.0,0.8333333333333334,51.8,0.0,0.0,2983.0,151.0,19.75,0.0,1576.0,13.0,1.0,6
DDD,1,1,0,2,20.0,0,60,99.0,1,1,53.40909090909091,22.0,9.0,1.0,33.111111111111114,68.41666666666667,1.0454545454545454,3948.0,158.0,24.99,1019.0,690.0,211.0,1.0,14
FFF,1,0,0,1,0.0,1,60,51.0,1,1,74.0,4.0,0.0,0.3076923076923077,74.0,0.0,-15.0,1364.0,106.0,12.87,34.0,64.0,67.0,1.0,13
FFF,1,0,0,1,80.0,1,60,58.0,1,0,83.0909090909091,11.0,0.0,0.8461538461538461,78.5,85.71428571428571,-18.0,1636.0,38.0,43.05,497.0,4.0,26.0,1.0,13
GGG,0,0,1,1,30.0,0,30,12.0,0,0,70.44444444444444,9.0,1.0,0.9,64.66666666666667,73.33333333333333,-26.11111111111111,1052.0,51.0,20.63,175.0,461.0,29.0,1.0,10
CCC,0,0,0,2,10.0,0,120,16.0,0,1,90.0,6.0,0.0,0.6,94.66666666666667,85.33333333333333,2.3333333333333335,529.0,46.0,11.5,279.0,5.0,67.0,1.0,10
BBB,1,0,0,2,90.0,0,90,75.0,1,0,86.36363636363636,11.0,0.0,0.9166666666666666,85.0,88.0,-6.818181818181818,1427.0,133.0,10.73,83.0,680.0,11.0,1.0,12
GGG,0,0,1,1,70.0,0,90,94.0,1,0,79.375,8.0,0.0,0.8,58.333333333333336,92.0,-39.625,1091.0,42.0,25.98,77.0,257.0,22.0,0.0,10
GGG,0,0,0,2,80.0,0,30,72.0,1,1,70.0,1.0,0.0,0.1,70.0,0.0,-1.0,58.0,3.0,19.33,0.0,36.0,2.0,0.0,10
EEE,1,0,1,2,50.0,0,60,53.0,1,1,76.66666666666667,3.0,0.0,0.6,76.66666666666667,0.0,1.3333333333333333,317.0,18.0,17.61,7.0,82.0,0.0,1.0,5
EEE,1,0,0,2,50.0,0,90,16.0,0,0,82.5,4.0,0.0,0.8,82.5,0.0,2.75,822.0,53.0,15.51,89.0,57.0,7.0,0.0,5
AAA,0,0,0,2,50.0,0,60,109.0,1,0,84.8,5.0,0.0,0.8333333333333334,84.8,0.0,1.2,2297.0,193.0,11.9,0.0,190.0,60.0,1.0,6
BBB,0,0,0,1,20.0,0,60,30.0,0,0,76.9090909090909,11.0,0.0,0.9166666666666666,64.33333333333333,92.0,1.6363636363636365,1176.0,51.0,23.06,117.0,743.0,38.0,1.0,12
DDD,1,0,0,1,20.0,0,60,34.0,1,0,54.642857142857146,14.0,1.0,1.0,50.666666666666664,59.857142857142854,0.5,2350.0,154.0,15.26,0.0,220.0,196.0,1.0,14
CCC,1,0,1,1,40.0,1,90,156.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
BBB,0,0,0,1,50.0,3,120,31.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
EEE,1,0,0,1,60.0,0,30,79.0,1,0,70.0,5.0,0.0,1.0,76.5,44.0,-1.0,1563.0,87.0,17.97,267.0,147.0,20.0,1.0,5
GGG,0,0,0,2,50.0,0,30,24.0,0,0,87.22222222222223,9.0,0.0,0.9,88.33333333333333,86.66666666666667,-9.11111111111111,422.0,19.0,22.21,126.0,12.0,5.0,0.0,10
CCC,1,0,0,3,20.0,0,60,151.0,1,1,70.0909090909091,11.0,1.0,1.0,74.8,68.2,0.45454545454545453,987.0,66.0,14.95,4.0,114.0,147.0,1.0,10
BBB,1,0,1,2,60.0,0,60,45.0,1,1,78.8,5.0,0.0,0.8333333333333334,78.8,0.0,-1.8,5795.0,208.0,27.86,193.0,2398.0,80.0,1.0,6
FFF,0,0,0,2,10.0,0,120,144.0,1,1,37.333333333333336,3.0,1.0,0.23076923076923078,37.333333333333336,0.0,0.0,1100.0,37.0,29.73,41.0,268.0,19.0,1.0,13
FFF,1,0,1,2,70.0,0,60,123.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
FFF,1,0,0,1,70.0,0,60,138.0,1,1,54.61538461538461,13.0,4.0,1.0,45.666666666666664,62.285714285714285,-40.53846153846154,1704.0,63.0,27.05,691.0,68.0,16.0,1.0,13
